Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
DOLLAR,Dollar Industries Ltd.,257.7,INR,-0.11627906976744626,103287,0.8743480715785874,14632759392,INR,13.604903466953862,18.9417,INR,18.00873460385892,1.16279069767442,Consumer non-durables,Buy
JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd.,229.61,INR,3.6099453995758313,68559,1.1899567297929021,14618766782,INR,36.2018131651557,6.3425,INR,-23.43489702793403,1.1258725512272,Health technology,No rating
SESHAPAPER,Seshasayee Paper & Boards Ltd.,237.29,INR,3.066498718672633,3834474,42.56686189793209,14571894387,INR,14.434049490255237,16.4396,INR,13.02578205568923,0.865613503570656,Process industries,No rating
SHRIRAMPPS,Shriram Properties Ltd.,85.49,INR,0.5528111032698175,453613,0.8697340273877838,14531221435,INR,14.470944699290754,5.9077,INR,30.361004457390017,0,Finance,No rating
ALLTIME,All Time Plastics Limited,226.87,INR,2.7165300855706978,33287,0.6328158566121814,14500146253,INR,41.938405797101446,5.4096,INR,,0,Producer manufacturing,No rating
AEROENTER,Aeroflex Enterprises Ltd,122.1,INR,-4.084838963079342,502369,0.8676876097306531,14434094034,INR,21.516935114369293,5.6746,INR,20.802997402818576,0.235201881615053,Producer manufacturing,No rating
WEL,Wonder Electricals Limited,109.97,INR,2.5456919060052257,481065,6.140646480582989,14412560336,INR,160.77485380116957,0.684,INR,-44.70493128536783,0.185960018596002,Electronic technology,No rating
SDBL,Som Distilleries & Breweries Ltd.,72.07,INR,-1.1249828508711859,663692,0.1288043843623499,14407088397,INR,120.45796423199062,0.5983,INR,-87.85374964472777,0,Consumer non-durables,No rating
QUADFUTURE,Quadrant Future Tek Limited,362.7,INR,0.4570004154549169,226958,0.5757507263538925,14368000488,INR,,-10.7102,INR,,0,Producer manufacturing,No rating
IGARASHI,Igarashi Motors India Limited,455.65,INR,-0.09866257399694046,23795,0.3918930269557183,14329015632,INR,118.07157109170531,3.8591,INR,-49.742140494360946,0.549148819330038,Producer manufacturing,No rating
UGROCAP,Ugro Capital Limited,95.65,INR,3.1044518702166757,180061,1.422379403340184,14290042381,INR,7.301526717557253,13.1,INR,-8.872100950234437,0,Finance,Strong buy
TEXINFRA,Texmaco Infrastructure & Holdings Limited,113.2,INR,0.6938267212239825,119740,1.5361424530298704,14259035612,INR,131.59730295280167,0.8602,INR,,0.134048257372654,Utilities,No rating
GODAVARIB,Godavari Biorefineries Limited,273.9,INR,-1.7927572606669058,58628,0.4767880160534138,14249951086,INR,399.562363238512,0.6855,INR,,0,Process industries,No rating
IFGLEXPOR,IFGL Refractories Ltd.,200.88,INR,1.6239186522992908,62167,1.564607017287766,14235529137,INR,41.72655892983258,4.8142,INR,-55.24297388507201,3.54430379746835,Producer manufacturing,No rating
GNRL,Gujarat Natural Resources Limited,92.09,INR,-0.4755214525018888,53339,0.3007745625886721,14182071604,INR,121.37867404771319,0.7587,INR,,0,Energy minerals,No rating
ONEPOINT,One Point One Solutions Ltd.,55.44,INR,2.704705446461654,645094,0.7123685940478295,14124963475,INR,38.26086956521739,1.449,INR,3.573981415296643,0,Commercial services,No rating
ONIDA,Onida Electronics Ltd,38.26,INR,0.2095337873232014,131912,0.48433774399185064,14081236540,INR,,-2.2443,INR,-2328.896103896104,0,Electronic technology,No rating
KAPSTON,Kapston Services Limited,460.2,INR,-0.10853049706967659,36890,0.9361803638135455,14020114540,INR,49.77987387367897,9.2447,INR,32.97326064755548,0,Commercial services,No rating
FINOPB,FINO Payments Bank Ltd.,166.46,INR,-0.3591524003352055,745288,0.04355547965480152,13947404188,INR,26.46422893481717,6.29,INR,-43.23104693140794,0,Finance,No rating
IGPL,IG Petrochemicals Ltd.,472.75,INR,4.694939652308712,139288,5.320620805305035,13882317732,INR,655.9594838351602,0.7207,INR,-97.95796357371958,2.21827861579414,Process industries,Strong buy
CLSEL,Chaman Lal Setia Exports Limited,279.3,INR,-0.17869907076483202,19609,0.39484281997793114,13868475190,INR,12.09761252988669,23.0872,INR,12.54966387005251,0.896378630333453,Process industries,No rating
PUNJABCHEM,Punjab Chemicals & Crop Protection Ltd.,1156.1,INR,3.0759629101283883,6941,0.410763531347276,13861785466,INR,22.164323893221674,52.1604,INR,64.29507370543026,0.265381042947499,Process industries,No rating
MOL,Meghmani Organics Limited,55.61,INR,2.111641571795811,970285,0.33719697372245183,13844866019,INR,49.00422982023264,1.1348,INR,,0,Process industries,No rating
PAUSHAKLTD,Paushak Limited,572.15,INR,1.7245977420215008,10693,0.5461463813269319,13830062459,INR,35.878446594635946,15.9469,INR,-20.356293825039458,0.44571224817258,Process industries,No rating
PASHUPATI,Pashupati Cotspin Ltd.,86.8,INR,-0.33298886209668876,65453,2.0336871279253304,13746284703,INR,154.03726708074532,0.5635,INR,-8.164928292046941,0.0574118727752899,Process industries,No rating
AYMSYNTEX,AYM Syntex Limited,235.27,INR,0.3326367862168967,18228,0.45495387564394396,13743776802,INR,210.36301859799713,1.1184,INR,-47.65270301895623,0,Process industries,No rating
DCW,DCW Ltd.,47.17,INR,2.033311702357787,409937,0.5357935001135795,13677484103,INR,28.947529917152504,1.6295,INR,58.820662768031184,0.431592576607682,Process industries,No rating
JAGRAN,Jagran Prakashan Limited,62.31,INR,-0.8591885441527434,178008,0.7708189713406797,13662158399,INR,6.88546328526438,9.0495,INR,50.43887355786815,11.1518241198025,Consumer services,Neutral
ICEMAKE,Ice Make Refrigeration Ltd.,863.25,INR,-0.2830079704285602,43856,0.6527200638194006,13660517271,INR,111.71575732477483,7.7272,INR,-47.2384008739886,0.259905278964999,Producer manufacturing,No rating
RUBYMILLS,Ruby Mills Limited,397.55,INR,-2.4057935436356965,13332,0.2966476941493741,13643519440,INR,30.527698001935097,13.0226,INR,2.9194195934625284,0.428921568627451,Process industries,No rating
BHARATSE,Bharat Seats Limited,211.85,INR,-2.8834693316218907,441091,1.113452834427624,13630740026,INR,31.503264086130233,6.7247,INR,29.144821493729733,0.506795669200645,Producer manufacturing,No rating
IMPAL,India Motor Parts & Accessories Limited,1132.4,INR,5.231855775485568,5400,1.8901606636564146,13630654891,INR,14.637336842295753,77.3638,INR,15.393782823936167,2.74674967954587,Distribution services,No rating
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,766.1,INR,0.5512534453340393,51425,0.8985593346205257,13599187454,INR,30.013594461921798,25.5251,INR,40.2801745457743,0,Consumer durables,No rating
KALAMANDIR,Sai Silks (Kalamandir) Ltd.,87.34,INR,-1.2326133665045838,1025959,0.9686698319328444,13572900215,INR,9.427587621298965,9.2643,INR,20.420365772815316,1.12994350282486,Retail trade,No rating
DHANBANK,Dhanlaxmi Bank Ltd,35.4,INR,3.237095363079613,3148881,2.0331648908677367,13538170341,INR,13.608057199969247,2.6014,INR,17.955926362564608,0,Finance,No rating
BOROSCI,Borosil Scientific Limited,154.37,INR,1.499112367677034,24215,0.2574483535106642,13524398368,INR,39.659336142225875,3.8924,INR,29.06691425160819,0,Process industries,No rating
UDS,Updater Services Limited,206.6,INR,2.6890004473383353,326849,0.8268031243818247,13511163924,INR,16.14213832546801,12.7988,INR,-27.724287481011732,0,Commercial services,Strong buy
INDOBORAX,Indo Borax & Chemicals Limited,406.6,INR,-2.28310502283105,418213,0.2710022306121006,13498658368,INR,25.95545568868774,15.6653,INR,18.26706025351624,0.237727326756211,Process industries,No rating
MACPOWER,Macpower CNC Machines Limited,1318.3,INR,-1.9486798066195645,9734,0.7274004438831556,13450646900,INR,38.93925027986755,33.8553,INR,33.3894124692681,0.111565637783563,Producer manufacturing,No rating
MANAKCOAT,Manaksia Coated Metals & Industries Ltd,126.11,INR,0.07141723535946945,574875,0.591995875929404,13308631210,INR,31.658089619681185,3.9835,INR,30.77377630412658,0.0397614314115308,Non-energy minerals,No rating
CAPITALSFB,Capital Small Finance Bank Limited,299.85,INR,2.688356164383569,75000,0.8671231973953932,13284927103,INR,9.05995250209994,33.0962,INR,12.304716661011213,1.71115674195756,Finance,Strong buy
FAZE3Q,Faze Three Ltd.,552.9,INR,1.0878508090318917,5335,0.41034358102651275,13283038230,INR,40.052447045869435,13.8044,INR,-17.475803607190464,0,Process industries,No rating
BHARATWIRE,Bharat Wire Ropes Ltd.,202.91,INR,4.966116600279341,124310,0.7131858195871084,13281416692,INR,20.487888609537656,9.9039,INR,-6.530827961758795,0,Producer manufacturing,No rating
KROSS,Kross Limited,190.31,INR,-7.674768350070341,1456808,0.4328409556807226,13263137619,INR,21.230477465417223,8.964,INR,13.22899693053925,0,Producer manufacturing,No rating
SPIC,Southern Petrochemical Industries Corporation Limited,66.15,INR,1.8632583923621926,145392,0.6488159572882463,13199967447,INR,6.368353662645731,10.3873,INR,35.865172066498374,3.08546744831842,Process industries,No rating
KABRAEXTRU,Kabra ExtrusionTechnik Ltd.,404.8,INR,7.43099787685775,577413,2.3163462406354363,13191753993,INR,,-1.5344,INR,-116.66431356364781,0.662778366914104,Producer manufacturing,No rating
PRECAM,Precision Camshafts Ltd.,139.85,INR,0.8654886404615857,244587,3.2123325453112686,13179283161,INR,25.92215013901761,5.395,INR,-5.28607292709048,0.720720720720721,Producer manufacturing,No rating
ASIANHOTNR,Asian Hotels (North) Limited,311.9,INR,1.7120495679112997,9876,0.09971376213481956,13175799865,INR,,-59.9547,INR,-162.28322048089888,0,Consumer services,No rating
ATULAUTO,Atul Auto Ltd,482.25,INR,1.8694550063371407,51508,0.7788370668864208,13174920100,INR,31.667388991765492,15.2286,INR,95.38625370472536,0,Consumer durables,No rating
SURAKSHA,Suraksha Diagnostic Ltd.,249.6,INR,-1.3243724056137556,39484,0.514304099036494,13147786981,INR,40.36026712805006,6.1843,INR,1.2077571393503037,0,Health services,Strong buy
JYOTISTRUC,Jyoti Structures Ltd.,10.94,INR,-0.2734731084776767,2371702,0.7271146550039007,13130259033,INR,23.286504895700297,0.4698,INR,38.58407079646017,0,Utilities,No rating
GPTHEALTH,GPT Healthcare Limited,165.99,INR,3.9776998246053767,485454,3.8895191762251344,13128770752,INR,32.25988261359661,5.1454,INR,-15.42596032150429,1.5625,Health services,No rating
RUPA,Rupa & Co. Ltd.,164,INR,0.4963539432563284,31691,0.37580860336189265,12982384260,INR,17.99844159834941,9.1119,INR,-12.918948364345301,1.83767228177642,Consumer non-durables,Strong buy
NIITLTD,NIIT Limited,95.08,INR,0.4861551469033965,279744,0.3502009677145964,12920613691,INR,153.3548387096774,0.62,INR,-80.06430868167203,1.05764145954521,Commercial services,No rating
TCC,TCC Concept Ltd,269.2,INR,-1.0112152969295827,24543,0.42261378957645634,12894362346,INR,18.7735803002936,14.3393,INR,12.911430281268697,0,Distribution services,No rating
DEN,DEN Networks Limited,27.37,INR,0.7731958762886629,247039,0.37774731470940603,12886982595,INR,8.788491795909193,3.1143,INR,-28.87777473280351,0,Consumer services,No rating
ELECTHERM,Electrotherm (India) Limited,1030.2,INR,2.182106724856179,15666,0.8200934946368837,12864507783,INR,,-12.2855,INR,-103.54069500855813,0,Non-energy minerals,No rating
GCSL,Gretex Corporate Services Ltd,531.1,INR,0.01883239171375193,375553,0.5228507116170361,12850356529,INR,65.42090611219236,8.1182,INR,1313.3356545961,0.0860857304004512,Finance,No rating
PNGSREVA,PNGS Reva Diamond Jewellery Limited,414.1,INR,2.0076364084246916,90394,1.6128767494807763,12845776802,INR,,,,,0,Consumer durables,No rating
MAHASTEEL,Mahamaya Steel Industries Ltd.,769.2,INR,1.5646662705486265,9571,1.4329345889539322,12836909875,INR,131.62442889166482,5.8439,INR,28.15570175438597,0,Non-energy minerals,No rating
ZSARACOM,Saraswati Commercial (India) Ltd.,12342.5,INR,-0.17792874762424682,24,0.39800995024875624,12822357059,INR,14.652853510404624,842.3274,INR,62.23619419327724,0,Finance,No rating
ROTO,Roto Pumps Limited,67.29,INR,-1.1603995299647356,235371,0.4505030599319456,12801113976,INR,51.37425561154375,1.3098,INR,-26.020898051397907,0.392561460326321,Producer manufacturing,No rating
BHAGYANGR,Bhagyanagar India Limited,426.7,INR,3.845217814553422,278017,3.555827555466878,12738809389,INR,27.207457661701692,15.6832,INR,257.95768379248165,0,Producer manufacturing,No rating
FERMENTA,Fermenta Biotech Ltd,442.05,INR,2.3145469274389536,122096,0.34905245306720234,12731844898,INR,17.788732394366196,24.85,INR,-5.964179352988145,0.577901063337957,Health technology,No rating
INDORAMA,Indo Rama Synthetics (India) Limited,49.74,INR,2.70493495767087,175679,0.8939838432669678,12708376979,INR,9.469776297001427,5.2525,INR,,0,Process industries,No rating
SULA,Sula Vineyards Ltd.,150.85,INR,0.7076573870084801,193841,1.135155014268422,12675529360,INR,49.61518221286673,3.0404,INR,-63.44354935673921,1.33244503664224,Process industries,Buy
RGL,Renaissance Global Limited,118.04,INR,-0.05926678520023129,185414,0.9117709395203188,12656673721,INR,15.288769153056071,7.7207,INR,5.569229086334677,0,Consumer durables,No rating
UNIHEALTH,Unihealth Hospitals Ltd,786.25,INR,-0.813674782389308,20000,1.3289036544850499,12603891950.4,INR,47.22222222222223,16.65,INR,69.3604988251569,0,Health services,No rating
RIR,RIR Power Electronics Limited,157.21,INR,-0.19046409751760712,41734,,12536631126,INR,157.8096767717326,0.9962,INR,-7.528079457904015,0.126943827356395,Electronic technology,No rating
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd.,388.15,INR,0.3360475636551517,31992,0.7041159264631116,12532472241,INR,18.004666416183095,21.5583,INR,18.40145432177419,0.51606244355567,Process industries,No rating
CENTENKA,Century Enka Limited,577.8,INR,0.6269592476488869,117955,0.5112290083184421,12526941745,INR,12.520531678375319,46.1482,INR,51.702487163135025,1.74428745857317,Process industries,No rating
OAL,Oriental Aromatics Ltd.,392.45,INR,5.214477211796244,104430,4.540750660915542,12512399108,INR,400.7863562091503,0.9792,INR,-90.40047056516836,0.134480903711673,Process industries,No rating
ALLDIGI,Alldigi Tech Ltd,872.05,INR,5.9920996657550845,103621,15.998795701581027,12506094394,INR,15.549469262137965,56.0823,INR,29.015880172903636,7.31083221640063,Commercial services,Strong buy
EXPLEOSOL,Expleo Solutions Limited,812,INR,1.3037240346828078,34009,1.9550233678437774,12452262329,INR,10.164357154480705,79.887,INR,20.0880287777138,6.23169439770674,Technology services,No rating
STLNETWORK,STL Networks Limited,25.71,INR,0.7840062720501737,707199,2.0534954915663413,12445950943,INR,,-2.0302,INR,,0,Communications,No rating
PLATIND,Platinum Industries Limited,240.24,INR,5.4516723729260015,180514,4.089365529208944,12413020515,INR,25.38246978277407,9.4648,INR,4.3884900020955335,0,Process industries,No rating
GENESYS,Genesys International Corporation Limited,300.55,INR,0.9573396036278209,147856,0.5622711409743077,12407563143,INR,37.95637952590834,7.9183,INR,-43.481084939329044,0,Technology services,No rating
SYNCOMF,Syncom Formulation (India) Ltd.,13.17,INR,0.6111535523300234,916672,0.7662515362905623,12314000359,INR,16.15158204562178,0.8154,INR,55.048488305761545,0,Health technology,No rating
UTSSAV,Utssav CZ Gold Jewels Limited,495.1,INR,-4.235976789168274,21600,0.5006954102920723,12313906000,INR,20.593214346619863,24.0419,INR,-49.73657692162955,0,Consumer durables,No rating
BLKASHYAP,B.L. Kashyap & Sons Ltd.,54.11,INR,-0.8247800586510315,261009,0.24647698791709427,12300006843,INR,845.46875,0.064,INR,-94.74936418081876,0,Industrial services,No rating
AWHCL,Antony Waste Handling Cell Ltd.,440,INR,1.5228426395939139,36238,0.5617205967835691,12283772166,INR,16.548756774647305,26.5881,INR,-11.628687663693047,0,Transportation,Strong buy
EKC,Everest Kanto Cylinder Limited,109.79,INR,0.9470393527032007,103914,0.7214817057168186,12247468416,INR,8.389433547036305,13.0867,INR,49.9152289962655,0.641319285387082,Producer manufacturing,No rating
ANDHRAPAP,Andhra Paper Ltd.,62.59,INR,2.0544594814935677,472813,1.8762353626514827,12171619899,INR,66.85537278359325,0.9362,INR,-79.06154947217749,1.63371998039536,Process industries,Strong buy
GULPOLY,Gulshan Polyols Limited,197.74,INR,1.3427634276342786,468199,0.27594890348975915,12165383067,INR,11.489497690363441,17.2105,INR,335.180034388591,0.153806716226609,Consumer non-durables,Strong buy
RATNAVEER,Ratnaveer Precision Engineering Ltd.,199.61,INR,11.757460388556071,53640552,52.64636230041036,12160947592,INR,17.349093911607493,11.5055,INR,22.418471032611578,0,Non-energy minerals,No rating
DPEL,Divine Power Energy Ltd.,567.95,INR,0.37999293036410237,15500,0.4305555555555556,12146073864,INR,52.29742173112339,10.86,INR,155.6376818417212,0,Producer manufacturing,No rating
HARIOMPIPE,Hariom Pipe Industries Ltd.,395,INR,0.8167432363450711,95228,0.12991670994813456,12095823261,INR,16.15687301106848,24.4478,INR,22.67018570274515,0.156169994879672,Non-energy minerals,No rating
ALLCARGO,Allcargo Logistics Limited,8.09,INR,0.37220843672455783,2633753,0.7889555869509831,12072094874,INR,,-0.9274,INR,-356.18784530386745,0,Transportation,No rating
MENONBE,Menon Bearings Limited,217.46,INR,1.7261542779622947,100801,0.6697242464348168,12048600197,INR,27.741491044547637,7.8388,INR,61.46161609919876,0.930232558139535,Producer manufacturing,No rating
TAALTECH,TAAL Tech Ltd,3975.8,INR,4.184900814968168,1376,0.3562090657278211,11997916961,INR,21.844922915301062,182.0011,INR,16.258083720645004,1.68831168831169,Transportation,No rating
DOLATALGO,Dolat Algotech Limited,68.39,INR,-0.5381035485747593,51681,0.5854174076750724,11987360107,INR,9.342002813938556,7.3207,INR,-40.195245486479855,0.14682131845544,Finance,No rating
APEX,Apex Frozen Foods Ltd.,383.85,INR,0.7480314960629981,60966,0.38706703676521004,11953125000,INR,30.882175469648818,12.4295,INR,901.9750100765821,0.522875816993464,Consumer non-durables,No rating
LAXMIDENTL,Laxmi Dental Ltd.,218.05,INR,0.7438551099611965,145098,1.2592951321627195,11885564237,INR,41.43861649562904,5.262,INR,,0,Health services,Buy
ACCENTMIC,Accent Microcell Limited,504.25,INR,1.8789776745125792,42500,0.4468980021030493,11873365449,INR,27.211306520460422,18.5309,INR,17.94031351633454,0.202040610162643,Health technology,No rating
RAJRILTD,Raj Rayon Industries Limited,20.67,INR,-0.815738963531661,23098,3.0229027614186625,11866801052,INR,49.21428571428572,0.42,INR,223.32563510392615,0,Process industries,No rating
